user_id,customer_code,customer_short_name,latitude,longitude
KFV01,11700140,SIN LEE HIN,5.4645973,100.2843916
KFV01,11700141,SIANG PIN,5.4646164,100.2842381
KFV01,11700151,MAGNUM LEISURE SDN BHD,5.4667483,100.2886262
KFV01,11700162,ALL HAPPY SDN BHD (P5) TG TOKONG,5.4519314,100.303627
KFV01,11700164,SIN CHUAN HUAT,5.4530197,100.3057173
NHHV06,123018671,SPMH ENTERPRISE,1.5102245,103.6502586
NHHV03,12301899,KEDAI MAKAN & MINUMAN CAI HONG,1.5317703,103.5480683
BMGSV07,12405011,CHEN JI,5.2883872,100.4782787
BMGSV06,12405029,NAGIN ENTERPRISE,5.3307518,100.4793812
KFV18,12405041,IDEAL MINIMART,5.4135872,100.3846861
BMGSV05,12405091,REST RAINBOW,5.3025933,100.4726774
BMGSV04,12405097,RESTORAN LONG SIANG,5.3612657,100.4105403
BMGSV09,12405122,CHIN HENG,5.1647884,100.4275549
KFV17,12405127,REST NASI KANDAR UMMUL,5.5153031,100.4320895
KFV19,12405133,MYDIN WAHAB ENT,5.3865103,100.3847505
BMGSV01,12405139,MUSLIA,5.430196,100.4362074
BMGSV05,12405167,YIK KUN MM,5.3107644,100.4823649
BMGSV05,12405168,HAI JIN ZHONG TAI SEAFOOD,5.3407853,100.4572499
KFV16,12405189,TYK ENT KEDAI 123,5.3852151,100.3921746
bmgsv18,12405201,THINS GARDEN RESTAURANT,5.3673991,100.4595727
BMGSV06,12405222,ONE TO SIX COFFEE SHOP,5.3350701,100.4888356
BMGSV07,12405226,FOOK KHANG TRADING,5.2687286,100.4711391
BMGSV01,12405237,PLASTIC HOUSE ENTP,5.4806535,100.4944686
BMGSV02,12405240,MOZAROS ENTERPRISE,5.3951678,100.4175959
BMGSV08,12405252,PERMATA SHANUR ENTERPRISE,5.2093913,100.5308004
BMGSV06,12405257,REST EIGHTY NINE,5.3526511,100.4697801
KFV19,12405258,Catherine (N),5.3752556,100.3989567
BMGSV07,12405265,MR. ALIBABA TRADING,5.2833245,100.4817193
KFV18,12405273,KEDAI KOPI POO GEIK,5.4312024,100.393868
KFV19,12405288,PETRONAS - PSS BAGAN LALANG,5.437498,100.3978338
KFV16,12405293,BORLIND TRADING,5.383546,100.3895177
BMGSV08,12405350,REST HOOI YEE,5.235115,100.504051
BMGSV07,12405354,LIAN CHUN CHANG,5.2835641,100.4813736
BMGSV07,12405373,DRN ENTERPRISE,5.2684088,100.4355351
KFV18,12405400,ANNIE'S ECONOMY RICE,5.4320548,100.3912451
BMGSV06,12405404,NASI KANDAR MASHYUR MAJU,5.3415474,100.5038442
BMGSV02,12405407,NASI KANDAR PERDANA,5.3713859,100.4419734
BMGSV05,12405418,LAI OE,5.3127996,100.4449273
BMGSV06,12405448,REST TIAN YING,5.3500614,100.4728804
BMGSV05,12405459,REST FRIENDS,5.3125019,100.4807681
BMGSV04,12405461,MUHIBBAH BERKAT ENT,5.3176654,100.4357874
KFV17,12405467,PASAR MINI MAJU ZAFRI,5.5232012,100.3757835
KFV16,12405483,PETRON - DINIE FUEL ENT,5.4053934,100.3934001
BMGSV03,12405494,EVERY DAY FOODCOURT,5.3666312,100.4617069
BMGSV04,12405511,KEDAI KOPI BUKIT TENGAH,5.3294654,100.4470774
BMGSV01,12405519,ONCE ENT,5.4279237,100.4747072
KFV18,12405533,KEDAI MAKANAN CUN JIA,5.4249083,100.3822369
BMGSV03,12405548,PERNIAGAAN HENG HUATA,5.3620455,100.4635191
BMGSV04,12405556,BAYU MUTIARA MM,5.3438096,100.4372756
BMGSV02,12405590,RIA MART,5.3642517,100.4320598
BMGSV02,12405592,SHELL - CWS PETROMART,5.3723074,100.4112993
KFV18,12405599,RICH STAR,5.4425436,100.389995
BMGSV06,12405600,PHILLIES MARKETING ( M ) SDN BHD,5.3212179,100.4781044
BMGSV01,12405607,PETRONAS - RBK(BERTAM PERDANA),5.5173233,100.4498307
BMGSV04,12405609,KF MINI MART,5.3582628,100.4495737
BMGSV03,12405621,CHENG LIANG TRADING,5.3841594,100.4747428
KFV15,12405635,REST LOBSTER VILLAGE SEAFOOD,5.4410839,100.3787351
KFV19,12405638,KEDAI KOPI SAN LOU,5.4305026,100.397185
KFV15,12405649,REST TWO NINE TWO EIGHT,5.441841,100.3822788
BMGSV01,12405652,BLUE RAINBOW ENTERPRISE,5.4809751,100.4952944
BMGSV07,12405655,S&J SUPER MART,5.2848709,100.5021832
BMGSV02,12405660,BIG BOUY TAN RESTAURANT,5.411435,100.4106584
KFV18,12405661,FU LIN KOPITIAM,5.4199815,100.3810881
BMGSV06,12405688,KOPITIAM JK,5.3521612,100.4729168
BMGSV02,12405712,SHELL - ISFA FILLING STATION,5.3525829,100.4217101
BMGSV04,12405719,TAKDIR MEWAH SDN BHD,5.3419461,100.4274463
BMGSV02,12405721,CALTEX - JIRAN BINA SDN BHD,5.3679649,100.4258464
BMGSV07,12405728,KOPITIAM KHENG HAI,5.2844316,100.5057462
BMGSV03,12405730,CALTEX - ESTEWELL SDN BHD,5.351073,100.4539809
BMGSV04,12405731,KOPITIAM MENG CHOO,5.3626513,100.4114495
KFV19,12405744,EXTRA TIME (N),5.3963079,100.3969888
BMGSV07,12405750,REST YUMMY GARDEN,5.2754061,100.4611757
BMGSV08,12405760,ONE ONE TWO BISTRO,5.2323247,100.5027061
BMGSV09,12405772,KR JOHARI BIN MD SAAD,5.1503065,100.4606961
BMGSV02,12405852,BINARI ENTERPRISE,5.3777565,100.4207015
KFV15,12405870,SUBAIDAH HOLDING SDN BHD,5.4351893,100.3802887
BMGSV01,12405898,BERTAM MINI MARKET,5.5187355,100.4835747
bmgsv18,12405905,LADY GARAGE (DEAR CAFE) (N),5.3441934,100.4362654
bmgsv18,12405920,RESTORAN QIAN CAI (N),5.3619358,100.4663886
BMGSV02,12405923,PETRON - HALISAK RESOURCES,5.4032761,100.407705
KFV15,12405933,BW SEAVIEW MINI MART,5.39507,100.3715132
BMGSV08,12405948,FIVE HUNDRED FOOD COURT,5.2272663,100.4929858
BMGSV03,12405953,ENG HIN COFE,5.3818401,100.4728857
BMGSV02,12405959,PETRONAS - AZM PETROL STATION,5.3676568,100.4285866
SHHAV12,121002891,ZAMRI MD SAHAK,2.8904479,102.3935459
SHHAV02,12100292,ONN HUP,2.821997,101.8964966
SHHAV11,121002991,K.V. TAMILARSU STORE,2.7942585,102.4253686
SHHAV11,121003001,RESTORAN TAMAN CEMPAKA,2.8015949,102.4144225
SHHAV02,12100301,UTL MINI MART,2.8218617,101.8711286
SHHAV01,12100320,MAG BOOK STATION,2.725222,101.9000442
SHHAV11,121003211,CHAN LAI MINI MARKET,2.8578678,102.5222543
SHHAV02,12100322,SHHA V02,2.6944849,101.9101599
SHHAV01,12100334,RESTORAN TAI HONG KONG,2.7036769,101.923218
SHHAV02,12100351,CHEOON PAK TRADING,2.7392356,101.9260105
SHHAV11,121003621,JIU JIU RESTORAN,2.8066383,102.4089798
SHHAV12,121003641,PETRONAS FAZLIM SERVICE STATION,2.8094023,102.4056703
SHHAV12,121003731,MOHD YUNUS MANAP,2.8964554,102.3182607
SHHAV03,12100393,B. SCENT ENTERPRISE,2.8212032,101.8180527
SHHAV03,12100396,HOMETOWN TIM SUM,2.8216014,101.8176417
SHHAV03,12100397,WENG KENT,2.8217373,101.8175011
SHHAV12,121003981,CHOP SEONG LEE LONG (1),2.9449696,102.2569083
SHHAV05,121004041,LUCKY RESTORAN,2.9605139,102.2191957
SHHAV03,12100412,KEE CHAI,2.8226191,101.8175355
SHHAV03,12100416,HARIZON,2.8218524,101.8174838
SHHAV05,121004191,FORHIN PERTANG,2.9609643,102.2191708
SHHAV03,12100421,RE&P TRADING,2.8158219,101.8137616
SHHAV12,121004261,SHARANI ARSHAD,2.9313215,102.3206885
SHHAV03,12100428,RESTORAN CHIKEN & DUCK,2.810736,101.8062799
SHHAV03,12100432,CHANDRIKA CASH,2.815233,101.8122292
SHHAV03,12100439,LEONG TEAN,2.8476451,101.8295211
SHHAV03,12100441,SANG FOONG,2.8462753,101.8464653
SHHAV03,12100447,CHOP SWEE FOONG,2.9368036,101.9101612
SHHAV03,12100454,ZHAN YUAN,2.9356684,101.9133876
SHHAV03,12100455,JA XIANG,2.9357205,101.9131901
SHHAV03,12100458,CHONG STALL,2.9362496,101.9113922
SHHAV03,12100460,ON LOK,2.9361859,101.9110754
SHHAV03,12100461,YAT HEONG,2.9363086,101.9109556
SHHAV03,12100468,THYE FATT,2.8956291,101.9277519
SHHAV12,121004701,CHOP WAH HIN,3.0979067,102.2189795
SHHAV03,12100471,FUSIONG MART,2.894974,101.9275642
SHHAV12,121004721,RESTORAN KAM HOO,3.0984217,102.2190389
SHHAV03,12100478,KIM SIN ENTERPRISE,2.8556741,101.9418505
SHHAV12,121004801,HEE YOON FOOK,3.1187517,102.2241059
SHHAV03,12100492,RESTORAN SATHIK 2,2.9065979,101.8651321
SHHAV03,12100507,WILPAT,2.9286821,101.8510543
SHHAV12,121005091,IPIN B. TOMPANG,2.9587756,102.3776459
SHHAV03,12100518,FHK MINI,2.8762244,101.8725725
SHHAV03,12100521,MULIA JAYA,2.8759562,101.8724268
SHHAV03,12100523,NATURELEAD SDN BHD,2.8348339,101.867074
SHHAV12,121005281,RESTORAN MUHIBBAH,3.1026484,102.3667474
SHHAV12,121005331,GAN TIAM HIONG,2.9320943,102.3824828
shhav04,12100539,LOCK HENG (2),2.7825572,101.7505512
shhav04,12100541,HOE HONG,2.7791433,101.7514954
shhav04,12100543,CHOP LOCK HENG (1),2.7826729,101.750615
shhav04,12100546,CHOP ENG SENG,2.7829167,101.750896
shhav04,12100550,MESRA EHSAN,2.7834439,101.7504943
SHHAV11,121005581,WARNI,2.737902,102.6447122
shhav04,12100573,RESTORAN MAWAR PUTIH,2.768603,101.6973022
shhav04,12100587,EXQ RESOURCES,2.7645316,101.6832504
SHHAV11,121005871,KEDAI RUNCIT RAMAN,2.683852,102.6211659
SHHAV11,121005881,ENG LI ENTERPRISE,2.705546,102.5037702
SHHAV09,12100610,MESRA IKHLAS RESOURCES,2.8050573,101.800588
SHHAV09,12100613,KEDAI KOPI NILAI,2.8018012,101.7976999
SHHAV10,121006151,MOHD RAZI MISTAM,2.6947885,101.9102489
SHHAV09,12100616,PETRON SHAARI BIN MOHD YUSOF,2.801568,101.7973324
SHHAV09,12100624,CHOP HAI SENG,2.8016359,101.7951429
SHHAV10,121006251,RESTORAN MEI WEI,2.7056372,102.3666756
SHHAV09,12100627,TK PAN KEE,2.801681,101.7947378
SHHAV09,12100630,AP. MOHAMMAD SULTAN,2.8015434,101.7947263
SHHAV09,12100633,SIN LOCK YUN,2.802271,101.7932552
SHHAV10,121006401,BAO HENG,2.6440783,102.3212523
SHHAV11,121006561,ABD RAZAK MOHD ALI,2.6528347,102.4794877
SHHAV11,121006571,ROHAILI BTE MURSIDI,2.6529497,102.4663367
shhav04,12100658,RESTORAN NASI KANDAR IMPIAN,2.8021294,101.7654831
shhav04,12100659,CEMPAKA PERMAI,2.8029004,101.7686231
SHHAV11,121006691,PAK TING CORNER,2.6529671,102.5353379
MHHAV05,12500886,HIAP CHEONG,2.3595825,102.0443096
MHHAV05,12500923,JIT HENG RESTAURANT,2.2879601,102.1310601
MHHAV05,12500938,NEW YEN LONG,2.3609145,102.038427
KFV06,11700188,SAN YANG ENTERPRISE,5.4147082,100.3264767
KFV06,11700195,OOI BAN SWEE,5.4104315,100.3241899
KFV06,11700199,CHIP HIN CHAN,5.4111636,100.3206237
KFV06,11700215,SULAIMAN,5.4118105,100.3087685
KFV06,11700242,FONG SHENG,5.4191282,100.3262298
KFV06,11700272,PETRON - DATO KERAMAT,5.4132603,100.3185856
KFV06,11700279,LEONG CAFE,5.4159143,100.3210864
KFV09,11700290,ABDUL KADER STORE,5.4285351,100.3143862
KFV09,11700298,KRISTAL,5.4294015,100.31385
KFV09,11700302,SITHI - P.TIKUS MINI MART,5.4311004,100.3123955
KFV09,11700308,ALL HAPPY SDN BHD (P2) PULAU TIKUS,5.4325234,100.3107231
KFV09,11700324,LOONG NAM,5.4378565,100.3093417
KFV09,11700329,MEIJIYA,5.4314306,100.3148952
KFV07,11700340,HOCK CHUAN AUN,5.4129727,100.2973014
KFV07,11700341,HOCK KEE - TURF CLUB,5.4124182,100.2967
KFV09,11700352,HEAP SENG,5.4306238,100.2998752
KFV09,11700354,PENANG CAFE,5.4340261,100.2956295
KFV09,11700363,ANG BENG JOO,5.4412543,100.2991539
KFV09,11700384,HUP KEE,5.4325964,100.3106907
KFV09,11700397,OFA RESTAURANT,5.4251568,100.3245786
KFV09,11700412,AH HAI,5.4501913,100.3022174
KFV02,11700425,SIN LEE MINIMART,5.3851218,100.3143268
KFV02,11700434,BAMBOO CAFE,5.3897824,100.3129301
KFV02,11700446,AH THOR CAFE,5.3954139,100.3146733
KFV02,11700455,YEOH SEONG BENG STALL,5.3995108,100.3139419
KFV02,11700456,SHUAI DIAN CAFE,5.3996464,100.3136575
KFV13,11700471,MUSTAFAH STORE,5.3970614,100.3136836
KFV02,11700481,HOCK SENG,5.4012324,100.3185737
KFV02,11700494,BHP SKYT LEE BRO,5.3998146,100.3221633
KFV02,11700503,SAABRI MINI MARKET,5.404249,100.3219551
KFV06,11700509,CHOP GUAN CHEE,5.4077927,100.3209577
KFV13,11700518,TAMAN SRI BUNGA CAFE,5.3959435,100.3134253
KFV02,11700521,CHOP ENG KEE,5.3890856,100.3122772
KFV02,11700526,HEAP HUAT KEDAI REMPAH,5.3890922,100.3123984
KFV02,11700527,PASAR MINI CAHAYA,5.3928479,100.3167193
KFV02,11700530,PASAR MINI CAHAYA WANGI,5.3926789,100.3166934
KFV02,11700543,KIM HEE,5.3897766,100.3122973
KFV13,11700547,KHENG CHOON,5.3931367,100.311565
KFV02,11700553,TONG SUN CAFE,5.4026717,100.3151052
KFV02,11700557,SHANG LAKE,5.3988752,100.3149873
KFV02,11700559,SOON LEE CAFE,5.398361,100.3148905
KFV02,11700590,MUTIARA IDAMAN,5.3909464,100.3153782
KFV04,11700609,TAN TEONG SIEW,5.4108427,100.2898952
KFV04,11700611,C.J CORNER,5.4106938,100.2904497
KFV04,11700613,SIN HOO ENG,5.4044886,100.28638
KFV04,11700614,KWONG HONG,5.4057113,100.2864477
KFV04,11700616,SENG HIN,5.4049441,100.2866013
KFV04,11700631,TONG STORE,5.4013098,100.2760614
KFV04,11700638,LEONG BEE,5.3995102,100.2779656
KFV04,11700655,CHOP MENG CHIN,5.4015692,100.2777366
KFV04,11700657,EE TONG,5.4023725,100.2840916
KFV04,11700675,TEOH HIN,5.3782504,100.274716
KFV04,11700685,HOCK KIAN MEE,5.3928037,100.2756081
KFV04,11700694,RIFLE RANGE M. MARKET,5.4095702,100.2917361
KFV04,11700698,STALL 123,5.4100079,100.2903476
KFV04,11700701,STALL 109,5.4095998,100.2907217
KFV04,11700711,MIAO STALL,5.4016466,100.2781528
KFV04,11700712,HAPPY DAY,5.4018279,100.2784203
KFV04,11700720,HUAT-HUAT MM,5.4072173,100.2821137
KFV04,11700723,HUAT HUAT,5.3920992,100.2826639
KFV07,11700743,BBAI SHELL SERVICES SDN BHD,5.4011555,100.2911839
KFV07,11700753,TEOH GUAN HUP,5.3901634,100.2840559
NHHV02,12300271,YONG SENG TANG,1.481283,103.3994706
NHHV02,12300282,KEDAI MAKAN LEE KI,1.4814321,103.3932084
NHHV02,12300291,MOBIL-IDEAL SERVICE,1.4820396,103.4025172
NHHV05,12300307,TAN LAI HUA KEDAI KOPI,1.3253928,103.4418004
NHHV05,12300308,TERK HENG,1.3255103,103.4445997
NHHV05,12300333,HOCK SENG,1.4369417,103.4135446
NHHV05,12300337,RZAC,1.4588028,103.4026871
NHHV05,12300348,KHIANG YUEN,1.3823619,103.4413952
NHHV05,12300355,SIN AN HIANG,1.3369217,103.458289
NHHV05,12300366,NAMWAH,1.4369207,103.413576
NHHV05,12300373,KEDAI MAKAN HONG HING,1.4874923,103.4230634
NHHV05,12300376,SHELL-SHELLANDA PETRO MART,1.4875835,103.4234533
NHHV05,12300406,TAN HEE SENG,1.3235125,103.4429182
NHHV05,12300418,YONG LONG,1.4843708,103.4110072
NHHV05,12300421,ROS PUTEH,1.2837574,103.5031025
NHHV05,12300424,CHIN HIONG TRADING,1.3291336,103.5234466
NHHV07,12300437,SELAT MERDEKA SDN BHD,1.361631,103.550947
NHHV07,12300447,FUAD,1.3603099,103.5878747
NHHV07,12300463,SHELL-HEAP LEE,1.4475706,103.588909
NHHV07,12300469,PORRESIA,1.4045696,103.6031767
NHHV07,12300472,CHOP TECK FUAT,1.4469472,103.5881218
NHHV07,12300473,CHIN LIM TRADING,1.446786,103.5884315
NHHV07,12300475,KWONG NGEE HENG,1.4467507,103.5886996
NHHV07,12300479,HENG GOH HUP,1.4465131,103.5886818
NHHV07,12300481,WEI HOOI,1.446554,103.5887497
NHHV07,12300495,LEE CHAI SENG,1.4499968,103.5934771
NHHV07,12300500,PAKKIAS GK TRADING,1.449907,103.5929919
NHHV06,12300506,HUP SHENG MINI MARKET,1.5015142,103.6162048
NHHV04,12300511,KEDAI RUNCIT BISMI,1.5267767,103.6315506
NHHV04,12300514,KEDAI UBAT DAN PERNIAGAAN ZHONG XIN,1.5277202,103.6307542
NHHV06,12300533,P.M. HIN SIANG,1.5054253,103.6208051
NHHV07,12300542,INDAH MUARA,1.4495535,103.5826584
NHHV07,12300545,KEDAI RUNCIT JATI@AJIB,1.474588,103.5689679
NHHV02,12300573,THONG HENG,1.4904084,103.3958609
NHHV02,12300577,LIAN HUI,1.4906913,103.3971894
NHHV01,12300620,HUP SENG,1.5561498,103.4010984
NHHV01,12300624,KEDAI RUNCIT NORULAIN BINTI YUSUF,1.565271,103.4150003
NHHV02,12300642,CHOP YONG BUAN CHIANG,1.5026145,103.3875389
NHHV01,12300646,LIM CHIA HONG,1.5377578,103.3676024
NHHV01,12300661,SUN SHINY TRADING,1.5597338,103.3567713
NHHV02,12300665,AZMI,1.4942855,103.393149
NHHV02,12300666,CHENG GUAN KOPI TIAM,1.4899017,103.392396
NHHV01,12300678,TECK GUAN,1.5895535,103.4076981
NHHV01,12300680,KAI HENG,1.589371,103.4077443
NHHV02,12300692,LOOK YEON,1.5907572,103.4612305
NHHV01,12300714,YEE HUAT HENG,1.5830087,103.3437552
NHHV05,12300722,RESTORAN SHAHADAT,1.5073491,103.5128689
NHHV05,12300730,HER MOH TRADING,1.5081593,103.5109647
NHHV05,12300733,TAU YUAN,1.5095408,103.5114185
NHHV03,12300747,XIN ZHEN,1.5095754,103.5121064
NHHV03,12300752,BAN SOON HENG,1.5057417,103.5179234
NHHV03,12300760,REST WU FU,1.5051301,103.5181985
NHHV03,12300767,HIAP GUAN,1.5573898,103.5940389
NHHV03,12300775,PETRONAS-ANN AZIZ,1.5531664,103.5988337
MHHAV05,12500944,KIM CHONG,2.3616125,102.0381638
MHHAV05,12500945,SHELL KUALA,2.3622716,102.0361237
MHHAV05,12500950,HONG KIONG,2.3499575,102.110977
MHHAV05,12500955,S. KIAN HIN,2.3608091,102.0381707
MHHAV05,12500956,PERSATUAN NELAYAN,2.3541438,102.0338625
MHHAV05,12500959,SING MUI NAM,2.3606377,102.0391336
MHHAV05,12500961,KEDAI RUNCIT ANG,2.3851196,102.0470136
KFV10,11701648,ENG SENG,5.4124742,100.3353985
KFV11,11701650,LEK CHUAN TENG,5.4129651,100.3365821
KFV11,11701659,PUSTAKA ANJUNG SERI,5.414134,100.341978
KFV16,12400796,D-LIMA TENGGIRI,5.3969119,100.4049179
KFV16,12400800,CHOP WAH SENG,5.3844925,100.3907516
KFV16,12400801,KEDAI KOPI CHIP HENG,5.384438,100.3910433
KFV16,12400806,ANUTHRA ENT 55,5.384213,100.3909669
KFV16,12400815,KWANG JOO,5.3854811,100.3903631
KFV16,12400823,THOR TUON THYE,5.3862698,100.3917913
BMGSV02,12400826,JPJ STALL RAJA,5.3994788,100.4095981
BMGSV02,12400830,KEDAI RUNCIT KHALID NOOR,5.3962843,100.4082519
BMGSV02,12400836,PERNIAGAAN SENG SENG,5.3847645,100.4069608
BMGSV02,12400837,KEDAI KOPI LAPAN ENAM LAPAN TIO,5.3853558,100.4068482
KFV16,12400856,SHELL - BAN SENG LEE,5.3826437,100.3904553
KFV16,12400872,SIN GUAN LEONG,5.3938663,100.40577
KFV16,12400878,DIRAVIYAM STORE,5.3846612,100.4032469
KFV16,12400879,KEDAI KOPI JONG TAK,5.3846286,100.4030061
KFV16,12400883,YEW HUP,5.3878596,100.3962742
KFV16,12400892,KEDAI RUNCIT SIAKAP,5.3849534,100.4028744
KFV16,12400904,RESTORAN BENG HUAT CHICKEN RICE,5.3881679,100.3895379
KFV16,12400905,PELITA SAMUDRA PERTAMA (M) S/B (1),5.3900829,100.3903865
KFV16,12400908,RESTAURANT TEIK HENG,5.3850423,100.3915181
KFV19,12400951,SIN HONG RESTAURANT,5.3888006,100.3869896
KFV16,12400952,KAMALIA,5.3865004,100.3833149
KFV16,12400954,LIM ICE SHELL,5.3900711,100.3904332
KFV16,12400964,CHIN HOI MENG,5.4018923,100.4004702
KFV16,12400965,AZLI SUMANTRI ENTERPRISE,5.4019415,100.4004077
BMGSV05,12400979,SENG KEE,5.3015515,100.4783096
BMGSV05,12400981,BAN AIK,5.3009612,100.4786174
BMGSV05,12400982,KEANG MENG MEDICAL HALL,5.300959,100.4786686
BMGSV05,12400993,BERINGIN JAYA 2 (Taman Impian),5.3127029,100.4799247
BMGSV05,12400999,TAK MM,5.3137312,100.4789602
BMGSV05,12401001,HUN BENG,5.3208401,100.4764532
BMGSV05,12401003,XIAO GU CAFE (LONG KEE),5.3407853,100.4572499
BMGSV07,12401012,SHUN HONG,5.2837906,100.4830131
BMGSV05,12401014,PERWIRA,5.2976613,100.4779181
BMGSV05,12401017,SHIN LEAN HUAT,5.2956051,100.471678
BMGSV05,12401031,YEONG HENG CHAN TDG,5.3213954,100.4724224
BMGSV06,12401037,PERNIAGAAN KEDAI RUNCIT YAAKUB B. SAAD,5.3263984,100.47524
BMGSV07,12401059,REST YEN BATU KAWAN,5.2640452,100.4228074
BMGSV07,12401074,MAKANAN LAUT JETI,5.2712433,100.4434172
BMGSV07,12401127,REST SOON HIANG,5.2793762,100.4768356
BMGSV07,12401128,SHELL - SIN HUAT CHAN FILLING STATION,5.2895602,100.4788945
BMGSV05,12401135,BHP - BUKIT MINYAK,5.319709,100.4579353
BMGSV05,12401144,25,5.3135025,100.4628176
BMGSV05,12401150,SKM MURNI,5.3431137,100.4567511
KFV16,12405566,PARKSERN CAFE,5.3708816,100.38942
KFV17,12405622,CALTEX - TELUK AIR TAWAR,5.4787086,100.3837034
KFV18,12405636,GUARDIAN FOOD COURT,5.4196916,100.3777689
BMGSV07,12405656,CL MINI MARKET,5.2767662,100.5030518
KFV19,12405662,REST FATT KEE (N),5.4289491,100.3840767
KFV15,12405665,ZAINAB ABC ENTERPRISE,5.3962174,100.3656748
BMGSV01,12405674,AD MADANI ENTERPRISE,5.4873465,100.4764426
BMGSV05,12405697,HAIKAT MEGA ENT,5.3146372,100.4638833
BMGSV01,12405700,D-LIMA BERTAM PERDANA,5.5170407,100.4472663
BMGSV09,12405708,REST WENG LONG,5.1648774,100.4276439
KFV15,12405743,ZUZIZA COMMUNICATION,5.3961517,100.3657477
BMGSV07,12405756,PABOI KOPITIAM,5.2735032,100.4593457
KFV15,12405757,SHELL - BORR FILLING STATION,5.4359505,100.3778752
BMGSV09,12405765,LLC MINI MARKET,5.1737714,100.4681818
bmgsv18,12405770,REST YI NAN WANG BAK KUT TEH,5.3301452,100.4784628
BMGSV08,12405771,GLORY MINI MART,5.2324487,100.5010409
KFV15,12405793,PETRONAS - HEIZA ENTERPRISE,5.4312571,100.3775961
BMGSV07,12405798,MIANG HEANG,5.2838161,100.4814036
KFV16,12405802,MUZAKKIR ENTERPRISE,5.3761556,100.3975638
KFV15,12405813,JOO HONG RESTAURANT,5.4409366,100.382149
KFV16,12405836,SEA VIEW KOPITIAM,5.3866455,100.3937847
BMGSV05,12405837,HIGHWAY REST.,5.3194825,100.4476102
BMGSV05,12405843,FU XIANG TRADING,5.3212268,100.4729439
BMGSV09,12405856,SHELL - INFINITE NETWORK SDN BHD,5.1794347,100.4827426
BMGSV08,12405872,WONDERLAND MM,5.230899,100.4920264
BMGSV09,12405886,PASARAYA EKONOMI BOON WAH,5.1399983,100.4797791
BMGSV04,12405894,WONDERFUL EXPRESS MART SDN. BHD.,5.3166915,100.4364212
BMGSV07,12405903,REST SHUN LI,5.2670764,100.4717376
BMGSV01,12405910,REST XING WANG FA,5.4826023,100.4952589
BMGSV06,12405926,PASAR BORONG G-MART S/B,5.3251133,100.4781693
KFV18,12405936,ALL HAPPY SDN BHD (P22) ONG YI HOW,5.4350175,100.3901258
KFV19,12405937,BTTW CURRY NOODLES HOUSE (N),5.4159136,100.3797989
BMGSV03,12405957,TAHAP ANUGERAH SDN BHD,5.3991549,100.4647511
BMGSV03,12405970,SHELL-LIM ENG HOOI TWO SERVICE STATION,5.3506072,100.4598238
KFV16,12406014,NK FAJAR,5.3818374,100.3938377
KFV19,12406016,MEI E COFFEE SHOP,5.4139414,100.3882513
BMGSV05,12406030,DADA DEDI SDN BHD,5.3138779,100.4631444
KFV19,12406045,SRSL ENTERPRISE,5.4387423,100.4121584
BMGSV06,12406049,JIA MAAN ENTERPRISE,5.3281742,100.485066
BMGSV08,12406050,KPV SERULING EMAS ENTERPRISE,5.2123256,100.5056489
BMGSV06,12406051,QUAN JIN,5.3322026,100.4841153
BMGSV07,12406062,SOON CHAI ECONOMY MARKET,5.272284,100.4725005
BMGSV01,12406063,HNR JAYA TRADING,5.4564228,100.4897989
BMGSV05,12406075,REST HUAT LAI,5.3121234,100.4646348
BMGSV05,12406078,TECK LEE MM,5.2980474,100.477143
BMGSV04,12406083,REST CAHAYA AL AMIN (LIMAU MANIS),5.3512118,100.4382073
BMGSV05,12401151,AR HUSSEIN (KOTA PERMAI),5.340868,100.4565969
BMGSV05,12401157,CHEE SOON FRUITS,5.3411346,100.4568434
BMGSV05,12401158,CHIATAT,5.3414124,100.4602218
BMGSV07,12401162,LOW JOO KIAT,5.2859609,100.4776095
BMGSV07,12401163,NK SHAIK DAWOOD,5.2842097,100.4831316
bmgsv18,12401181,REST KIM KEE (N),5.3511182,100.4413243
KFV19,12401226,AH KEAT SEAFOOD RESTORAN (N),5.4429002,100.3869051
KFV19,12401229,REST COUNTRY SEAFOOD (N),5.434528,100.3883418
KFV19,12401240,THE POOL CAFE (N),5.4302601,100.3850069
KFV19,12401255,REST ONG LAI SEAFOOD (N),5.4236226,100.3823209
BMGSV07,12401266,GIN SOON LEE MINI MARKET,5.2685663,100.4764065
BMGSV07,12401267,DA SOON ENTERPRISE,5.2679663,100.4760332
BMGSV08,12401269,FENG GUANG KOPITIAM,5.2385522,100.4734207
BMGSV08,12401273,LEE HNG,5.2452879,100.4813842
BMGSV07,12401290,FEI YANG TRADING,5.2695312,100.4770246
BMGSV08,12401307,WAH SENG (CS),5.223847,100.4969228
BMGSV08,12401308,KEDAI BUKU EMAS,5.2236731,100.4960676
BMGSV08,12401317,SIN HIN (SG BAKAP),5.2224473,100.4966419
BMGSV08,12401329,REST RIYAS,5.2206945,100.4976652
BMGSV08,12401340,STALL 55,5.2239905,100.4971996
BMGSV08,12401344,HENG HENG CANOPY,5.2250707,100.500343
BMGSV08,12401345,NG SENG KOOY,5.2242697,100.499723
BMGSV08,12401351,PERNIAGAAN SHI HOCK,5.2104864,100.5063694
BMGSV08,12401356,SABUDIN JASIN,5.2323243,100.5543423
BMGSV08,12401369,PETRONAS - STESEN MINYAK SRI JAWI,5.2102455,100.4971853
